Veiculo_Titulo,Veiculo_Link_Lote,Veiculo_Imagem,Veiculo_Patio_UF,Veiculo_Ano_Fabricacao,Veiculo_KM,Veiculo_Valor_Lance_Atual,Veiculo_Situacao,Veiculo_Data_Leilao,Veiculo_Tipo_Combustivel,Veiculo_Cor,Veiculo_Possui_Chave,Veiculo_Tipo_Retomada,Veiculo_Tipo,Veiculo_Valor_Fipe,Veiculo_Fabricante,Veiculo_Modelo,Veiculo_Patio_UF_Localizacao
CHEVROLET/ONIX PLUS 10TAT NB,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-plus-10tat-nb/ano.2020/b3a218bd-41f8-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2020,81.211,"R$ 38.200,00",Leilão ao vivo em: 4 dias 1h30m59s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"69.393,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
TOYOTA/YARIS SD XS AT,https://leilo.com.br/leilao/eusebio-ceara/carros/toyota/yaris-sd-xs-at/ano.2019/3d4b12d2-0331-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2018,150.799,"R$ 42.000,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"76.250,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX LT 1.4 MECANICO (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-lt-1.4-mecanico-(4p)/ano.2018/24d43023-147b-11f0-b6cf-02420a00009e,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2018,121.672,"R$ 31.700,00",Leilão ao vivo em: 4 dias 1h32m58s,09/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"57.628,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/FIORINO ANCAR AMBULANCIA,https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/fiorino-ancar-ambulancia/ano.2018/bc53ac4f-dfd2-11ef-903d-02420a000042,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2017,153.590,-,Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,N/A,N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX 10MT LT2,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-10mt-lt2/ano.2025/6f10e428-ee17-11ef-bd15-02420a00000b,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2024,3.270,"R$ 46.800,00",Leilão ao vivo em: 4 dias 1h34m27s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"85.086,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
GM - CHEVROLET TRACKER PREMIER 1.2 TURBO 12V FLEX AUT.,https://leilo.com.br/leilao/eusebio-ceara/carros/nome-padrao/gm---chevrolet-tracker-premier-1.2-turbo-12v-flex-aut./ano.2022/81b6d263-8b13-11ef-9045-02420a000083,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2021,113.243,"R$ 63.000,00",Leilão ao vivo em: 4 dias 1h34m57s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"111.836,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
HYUNDAI/HB20 COMFORT (4P),https://leilo.com.br/leilao/candeias-bahia/carros/hyundai/hb20-comfort-(4p)/ano.2015/73ad836f-47a2-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751551983008_cddda1e3-4ecd-435e-bc80-4078e4ad7878_pequena_leilo.webp,BA,2015,126.774,"R$ 23.600,00",Leilão ao vivo em: 4 dias 1h35m26s,09/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"42.799,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
TOYOTA/COROLLA XEI FLEX (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/toyota/corolla-xei-flex-(4p)/ano.2014/bae91587-46b9-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751551980667_d942ea71-3ef2-4d94-abf7-b253a5c518df_pequena_leilo.webp,CE,2013,131.275,"R$ 43.000,00",Leilão ao vivo em: 4 dias 1h35m56s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"69.028,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
RENAULT/CLIO EXPRESSION 10 16VH (4P/2P),https://leilo.com.br/leilao/candeias-bahia/carros/renault/clio-expression-10-16vh-(4p%2F2p)/ano.2015/aec462a6-e09f-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751552013563_354f9c1e-c057-462a-8b61-2284d20dbeb3_pequena_leilo.webp,BA,2014,N/A,"R$ 17.100,00",Leilão ao vivo em: 4 dias 1h36m19s,09/07/2025,Flex,Vermelha,Não,Recuperado de Financiamento,Carros,"30.947,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
RENAULT/FLUENCE DYNAMIQUE (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/renault/fluence-dynamique-(4p)/ano.2016/71a87272-7d04-11ef-a1ff-02420a0000dd,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751552070621_1936023b-de5a-417b-b11f-30d8a991a44a_pequena_leilo.webp,CE,2015,192.777,"R$ 29.300,00",Leilão ao vivo em: 4 dias 1h36m49s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"53.120,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
RENAULT/KWID ZEN 1.0 MECANICO (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/renault/kwid-zen-1.0-mecanico-(4p)/ano.2018/9b5035c9-42e5-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751544480730_f30f3fb3-2b8f-4d0e-906f-8c47a8fb09a8_pequena_leilo.webp,CE,2017,115.518,"R$ 20.800,00",Leilão ao vivo em: 4 dias 1h37m18s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"37.670,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
FIAT/DOBLO ELX,https://leilo.com.br/leilao/candeias-bahia/carros/fiat/doblo-elx/ano.2008/6559e471-4601-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751551953075_2978cac4-bd92-492d-87a6-80634c0f50c3_pequena_leilo.webp,BA,2008,N/A,"R$ 16.600,00",Leilão ao vivo em: 4 dias 1h37m48s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"30.056,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
FIAT/PALIO FIRE WAY (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/fiat/palio-fire-way-(4p)/ano.2016/cfe07433-4c6c-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751544451221_1fd09541-aa2e-4af7-8992-a83e6677c3e4_pequena_leilo.webp,CE,2015,248.842,"R$ 19.000,00",Leilão ao vivo em: 4 dias 1h38m18s,09/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"33.679,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
FORD/FIESTA SEDAN 1.6 FLEX (4P),https://leilo.com.br/leilao/candeias-bahia/carros/ford/fiesta-sedan-1.6-flex-(4p)/ano.2013/9d5c1bf6-ed61-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751551923369_cf2dc2b6-9491-4825-b255-30c55c86a787_pequena_leilo.webp,BA,2012,203.167,"R$ 17.700,00",Leilão ao vivo em: 4 dias 1h38m47s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"32.032,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
FORD/KA SE B (4P),https://leilo.com.br/leilao/candeias-bahia/carros/ford/ka-se-b-(4p)/ano.2018/d7a9b251-dffc-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751544454207_0aefba42-0332-49e7-9c41-1977c909b1bd_pequena_leilo.webp,BA,N/A,N/A,"R$ 23.800,00",Leilão ao vivo em: 4 dias 1h39m17s,09/07/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FORD/KA HATCH SE 1.0 C (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/ford/ka-hatch-se-1.0-c-(4p)/ano.2019/25010223-ff3f-11ef-8c72-02420a00002d,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751551920650_4461a2c7-6e54-4be5-a678-9f07af08e165_pequena_leilo.webp,CE,2019,137.404,"R$ 24.900,00",Leilão ao vivo em: 4 dias 1h39m46s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"45.131,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX JOYE (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-joye-(4p)/ano.2018/b07403ee-4dcf-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751551894221_bda380eb-9351-4e31-a087-1df37a811a79_pequena_leilo.webp,CE,2017,148.749,"R$ 25.700,00",Leilão ao vivo em: 4 dias 1h40m16s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"46.649,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
VOLKSWAGEN/GOL 1.0 (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/gol-1.0-(2p%2F4p)/ano.2010/7a94c0be-de67-11ef-903d-02420a000042,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751551892073_42e4d8cb-19ca-4496-ad91-e920fc0880bb_pequena_leilo.webp,CE,2009,126.915,"R$ 12.900,00",Leilão ao vivo em: 4 dias 1h40m45s,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"23.449,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX JOYE (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-joye-(4p)/ano.2018/12d8fb5c-204d-11f0-bcc9-02420a000216,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751551952281_61bb7549-c1f1-4d71-a630-089e51f0b012_pequena_leilo.webp,CE,2018,103.034,"R$ 25.500,00",Leilão ao vivo em: 4 dias 1h41m15s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"46.346,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/PRISMA LT 1.4 MECANICO (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/prisma-lt-1.4-mecanico-(4p)/ano.2016/c61d93b9-ed43-11ef-bd15-02420a00000b,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751552100868_9c4185c2-8c71-44df-abfc-fe3c5d918c14_pequena_leilo.webp,CE,2016,224.049,"R$ 28.200,00",Leilão ao vivo em: 4 dias 1h41m45s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"51.099,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
VOLKSWAGEN/GOL CITY MB S (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/gol-city-mb-s-(2p%2F4p)/ano.2015/34878e0d-487a-11f0-b593-02420a000005,https://leilo.cdndp.com.br/v1/arquivo/2025/7/3/1751544482394_ac9a0997-ef25-4ee8-a4c9-35bfc3182610_pequena_leilo.webp,CE,2014,113.666,"R$ 18.700,00",Leilão ao vivo em: 4 dias 1h42m14s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"33.197,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/CRUZE HATCH LT HB (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/cruze-hatch-lt-hb-(4p)/ano.2012/7c647b33-f69f-11ef-9028-02420a000044,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2012,175.265,"R$ 28.200,00",Leilão ao vivo em: 4 dias 1h42m44s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"51.119,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
JEEP/RENEGADE SPORT AUTOMATICO,https://leilo.com.br/leilao/eusebio-ceara/carros/jeep/renegade-sport-automatico/ano.2017/e23825b2-324d-11f0-9f79-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2016,151.950,"R$ 37.400,00",Leilão ao vivo em: 4 dias 1h43m13s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"67.822,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
NISSAN/SENTRA S (4P),https://leilo.com.br/leilao/candeias-bahia/carros/nissan/sentra-s-(4p)/ano.2009/aee70eff-05be-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2008,N/A,"R$ 16.800,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Gasolina,Preta,Não,Recuperado de Financiamento,Carros,"30.444,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
VOLKSWAGEN/GOL CITY MB (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/volkswagen/gol-city-mb-(2p%2F4p)/ano.2015/93ca5c0f-2520-11f0-bcc9-02420a000216,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,141.640,"R$ 17.900,00",Leilão ao vivo em: 4 dias 1h44m12s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"32.477,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/CLASSIC LS (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/classic-ls-(2p%2F4p)/ano.2013/0f66e712-25d1-11f0-bcc9-02420a000216,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2012,206.352,"R$ 15.200,00",Leilão ao vivo em: 4 dias 1h44m42s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"27.559,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX LT 1.4 MECANICO (4P),https://leilo.com.br/leilao/candeias-bahia/carros/chevrolet/onix-lt-1.4-mecanico-(4p)/ano.2016/a89b1de8-3a5b-11f0-9677-02420a00000b,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2016,113.207,"R$ 27.800,00",Leilão ao vivo em: 4 dias 1h45m11s,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"50.494,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
FORD/KA SE (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/ford/ka-se-(4p)/ano.2015/f5c717b5-3d4c-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,148.965,"R$ 19.600,00",Leilão ao vivo em: 4 dias 1h45m41s,09/07/2025,Flex,Prata,Não,Recuperado de Financiamento,Carros,"35.579,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
FORD/KA SE C (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/ford/ka-se-c-(4p)/ano.2019/8254ac0c-4247-11f0-b593-02420a000005,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2018,91.680,"R$ 27.000,00",Leilão ao vivo em: 4 dias 1h46m10s,09/07/2025,Flex,Cinza,Sim,Recuperado de Financiamento,Carros,"48.989,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX 10MT LT2,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-10mt-lt2/ano.2021/1b4f7649-e3d7-11ef-903d-02420a000042,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2021,81.602,"R$ 34.800,00",Leilão ao vivo em: 4 dias 1h46m40s,09/07/2025,Flex,Branca,Não,Recuperado de Financiamento,Carros,"63.242,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX PLUS 10TAT LTZ,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-plus-10tat-ltz/ano.2022/ddb2b426-03eb-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2021,65.571,"R$ 44.700,00",Leilão ao vivo em: 4 dias 1h47m9s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"81.203,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
VOLKSWAGEN/NOVO VOYAGE TRENDLINE MBV (4P),https://leilo.com.br/leilao/candeias-bahia/carros/volkswagen/novo-voyage-trendline-mbv-(4p)/ano.2017/5c1df30c-fe48-11ed-81dc-02420a000018,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2016,278.813,"R$ 23.600,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Prata,Não,Recuperado de Financiamento,Carros,"42.822,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
FIAT/STRADA WORKING CABINE SIMPLES E,https://leilo.com.br/leilao/candeias-bahia/carros/fiat/strada-working-cabine-simples-e/ano.2017/c0bd8f52-ce88-11ef-8e48-02420a000017,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2016,30.707,"R$ 28.500,00",Leilão ao vivo em: 4 dias 1h48m8s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"51.698,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
FIAT/PALIO ATTRACTIVE 1.0 (2P/4P),https://leilo.com.br/leilao/candeias-bahia/carros/fiat/palio-attractive-1.0-(2p%2F4p)/ano.2012/65fa8d93-0005-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2012,161.824,"R$ 18.000,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Cinza,Sim,Recuperado de Financiamento,Carros,"32.557,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
RENAULT/LOGAN EXPRESSION (4P),https://leilo.com.br/leilao/candeias-bahia/carros/renault/logan-expression-(4p)/ano.2015/a3fd498c-5c70-11ee-81b8-02420a0000b1,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2014,275.710,"R$ 19.100,00",Leilão ao vivo em: 4 dias 1h49m7s,09/07/2025,Flex,Branca,Sim,-,Carros,"34.592,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
TOYOTA/ETIOS SD X (4P),https://leilo.com.br/leilao/candeias-bahia/carros/toyota/etios-sd-x-(4p)/ano.2015/75c61f2b-71d1-11ef-8b26-02420a000015,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2015,204.065,"R$ 22.500,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"40.732,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
GM - CHEVROLET ONIX SEDAN PLUS LT 1.0 12V TB FLEX MEC.,https://leilo.com.br/leilao/eusebio-ceara/carros/nome-padrao/gm---chevrolet-onix-sedan-plus-lt-1.0-12v-tb-flex-mec./ano.2020/198721b3-0a3c-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2020,91.818,"R$ 36.500,00",Leilão ao vivo em: 4 dias 1h50m6s,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"65.652,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/ONIX 10MT LT2,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/onix-10mt-lt2/ano.2022/fba8af34-2290-11f0-bcc9-02420a000216,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2021,60.397,"R$ 37.500,00",Leilão ao vivo em: 4 dias 1h50m36s,09/07/2025,Flex,Cinza,Sim,Recuperado de Financiamento,Carros,"68.066,00",N/A,N/A,PATIO FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/COBALT LTZ (4P),https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/cobalt-ltz-(4p)/ano.2015/9955e9ff-977b-11ef-9088-02420a0000e0,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,139.140,"R$ 24.800,00",Leilão ao vivo em: 4 dias 1h50m59s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"44.994,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,https://leilo.com.br/leilao/eusebio-ceara/carros/nome-padrao/fiat-strada-working-hard-1.4-fire-flex-8v-cs/ano.2018/c31d3c49-00fd-11f0-8c72-02420a00002d,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2017,N/A,"R$ 29.900,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"54.319,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
VW - VOLKSWAGEN UP! TAKE 1.0 T. FLEX 12V 3P,https://leilo.com.br/leilao/eusebio-ceara/carros/nome-padrao/vw---volkswagen-up!-take-1.0-t.-flex-12v-3p/ano.2015/9397dfd1-dfcd-11ef-903d-02420a000042,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2014,99.932,"R$ 19.400,00",Leilão ao vivo em: 4 dias 1h52m28s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"34.799,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P,https://leilo.com.br/leilao/eusebio-ceara/carros/ford-focus-sedan-2.0-16v/2.0-16v-flex-4p/ano.2010/b9575c41-4a27-11ed-a391-02420a000011,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2010,232.377,"R$ 16.700,00",Leilão ao vivo em: 4 dias 1h53m27s,09/07/2025,Flex,Preta,Não,Recuperado de Financiamento,Carros,"32.287,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,https://leilo.com.br/leilao/eusebio-ceara/carros/gm---chevrolet-celta-life/-ls-1.0-mpfi-8v-flexpower-5p/ano.2012/8164647f-aeb5-11ed-bf65-02420a0000a5,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2011,N/A,"R$ 14.300,00",Leilão ao vivo em: 4 dias 1h53m57s,09/07/2025,Flex,Vermelha,Sim,Recuperado de Financiamento,Carros,"25.887,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
VW - VOLKSWAGEN GOL PLUS 1.0 MI TOTAL FLEX 2P,https://leilo.com.br/leilao/eusebio-ceara/carros/nome-padrao/vw---volkswagen-gol-plus-1.0-mi-total-flex-2p/ano.2008/cd6c5989-4a27-11ed-a391-02420a000011,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2007,242.392,"R$ 9.100,00",Leilão ao vivo em: 4 dias 1h54m27s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"20.296,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FIAT/UNO VIVACE 1.0 (2P/4P),https://leilo.com.br/leilao/candeias-bahia/carros/fiat/uno-vivace-1.0-(2p%2F4p)/ano.2014/5cd6eed5-1652-11f0-b6cf-02420a00009e,https://leilo.com.br/lote/fotos-modelo/carro.jpg,BA,2013,N/A,"R$ 15.800,00",Leilão: Leilão: 09/07/2025 Qua • 12:30,09/07/2025,Flex,Prata,Não,Recuperado de Financiamento,Carros,"28.583,00",N/A,N/A,PATIO SALVADOR-BA (CANDEIAS/BA)
PEUGEOT/206 SENSATION FLEX (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/peugeot/206-sensation-flex-(2p%2F4p)/ano.2008/5bd5c77d-4a27-11ed-a391-02420a000011,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2008,251.110,"R$ 6.700,00",Leilão ao vivo em: 4 dias 1h55m26s,09/07/2025,Flex,Prata,Sim,Recuperado de Financiamento,Carros,"12.017,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
FORD/KA FLEX (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/ford/ka-flex-(2p%2F4p)/ano.2009/bfd7ed0a-4a27-11ed-a391-02420a000011,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2009,85.957,"R$ 10.400,00",Leilão ao vivo em: 4 dias 1h55m55s,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"18.897,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
PEUGEOT 207 SEDAN PASSION XS 1.6 FLEX 16V 4P AUT,https://leilo.com.br/leilao/eusebio-ceara/carros/nome-padrao/peugeot-207-sedan-passion-xs-1.6-flex-16v-4p-aut/ano.2012/752a3331-3ad2-11ef-b7fa-02420a00001f,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2011,N/A,"R$ 12.100,00",Leilão ao vivo em: 4 dias 1h56m25s,09/07/2025,Flex,Prata,Não,Recuperado de Financiamento,Carros,"23.444,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
CHEVROLET/SPIN 1.8L MT LT,https://leilo.com.br/leilao/eusebio-ceara/carros/chevrolet/spin-1.8l-mt-lt/ano.2014/c56d1fb6-9d83-11ed-b848-02420a000015,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,N/A,"R$ 22.100,00",Leilão ao vivo em: 4 dias 1h56m55s,09/07/2025,Flex,Preta,Sim,Recuperado de Financiamento,Carros,"40.161,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
HYUNDAI/TUCSON GL,https://leilo.com.br/leilao/eusebio-ceara/carros/hyundai/tucson-gl/ano.2008/3886da1c-3a43-11ef-b7fa-02420a00001f,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2007,223.440,"R$ 18.700,00",Leilão ao vivo em: 4 dias 1h57m24s,09/07/2025,Gasolina,Prata,Sim,Recuperado de Financiamento,Carros,"33.948,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
PEUGEOT/207 ACTIVE (2P/4P),https://leilo.com.br/leilao/eusebio-ceara/carros/peugeot/207-active-(2p%2F4p)/ano.2014/ce5e3fdf-4a27-11ed-a391-02420a000011,https://leilo.com.br/lote/fotos-modelo/carro.jpg,CE,2013,156.185,"R$ 15.000,00",Leilão ao vivo em: 4 dias 1h57m54s,09/07/2025,Flex,Branca,Sim,Recuperado de Financiamento,Carros,"27.244,00",N/A,N/A,PATIO 2 - FORTALEZA/CE (EUSÉBIO/CE)
